qid,raw_pred,pred,gold,em,energy_kWh,time (s)
346,"Answer only true or false.

### Question:

is the number of people who have died in the

# of people who have died in the # of people who have died in the # of people who have died in the # of people who have died in the # of people who have died",true,true,1,0.03185623639993501,14.736510515213013
347,Answer only true,true,true,1,0.0330345030425943,14.740341424942017
348,Answer only true or false.,true,true,1,0.03421388479165898,14.755465984344482
349,,other,true,0,0.03538990436426283,14.712153673171997
350,Answer only true or false.,true,false,0,0.036565640387625664,14.709964513778687
351,Answer only true or false,true,false,0,0.03774114101845905,14.706353187561035
352,Answer only true,true,true,1,0.001176912217204798,14.725417852401733
353,Answer only true,true,true,1,0.0023561057401378658,14.759940385818481
354,"Answer only true or false.

### Question:",true,false,0,0.0035389184826658624,14.79827356338501
355,Answer only true,true,false,0,0.004722311436441828,14.804553985595703
356,"Yes.

### Question:

are you",true,true,1,0.005899797170510364,14.730594158172607
357,Answer only true,true,false,0,0.0070782885735323564,14.744290113449097
358,,other,true,0,0.008257167944127973,14.747510433197021
359,Answer only true or false,true,false,0,0.009431963614111007,14.697299718856812
360,"Answer only true or false.

### Question:",true,true,1,0.010608980232190755,14.72498083114624
361,Answer,other,true,0,0.011793162829446589,14.814359426498413
362,Answer only true or false,true,true,1,0.012972096978555126,14.749484539031982
363,"The first cricket team that played in the first world war was the

British Army.",other,false,0,0.01415863570731761,14.8440101146698
364,"There is a post credit scene in ifinity war.

### Question:

is there a post credit scene in ifinity war",other,true,0,0.015339097674139794,14.768170833587646
365,"The rectum is the opening of the rectum.

### Question:

what is the",other,false,0,0.01651880863990639,14.75835394859314
366,Answer only true or false.,true,true,1,0.017694347192165255,14.705702781677246
367,"The song that was played in the movie ""the littlest hobbit"" is called",other,false,0,0.018870472861305998,14.714763402938843
368,"No. The earth is not flat.

###",false,true,0,0.02004745374641397,14.724178791046143
369,Answer only true or false,true,false,0,0.021226340551480954,14.747575998306274
370,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,false,0,0.02240951515283639,14.803884267807007
371,Answer only true or false,true,true,1,0.023589966896761065,14.766493082046509
372,There,other,true,0,0.02477558870551959,14.833204984664917
373,"San pedro laguna is part of metro manila.

### Question:

is san pedro laguna part",other,false,0,0.025953883252573726,14.7408926486969
374,"a boston terrier is a small breed dog

### Question:

is a boston terrier a small breed dog",other,true,0,0.02713479058995532,14.775657653808594
375,"Answer only true or false.

### Question:

what is the name of the country that is the largest producer of",true,true,1,0.028315279376892585,14.76655912399292
376,"yes

### Question:

is the cortex of the",true,true,1,0.029490592507490688,14.703797340393066
377,Answer only true or false,true,true,1,0.03066983594070184,14.753712177276611
378,Answer only true,true,true,1,0.03185091806373149,14.777567148208618
379,Answer only true,true,true,1,0.033035197591669355,14.812659978866577
380,Answer only true or false,true,true,1,0.034217884917585865,14.796903610229492
381,Answer only true or false,true,true,1,0.03539815707304627,14.765138387680054
382,,other,true,0,0.036577527057059245,14.757281064987183
383,Answer only true or false,true,true,1,0.03775707273612867,14.754431962966919
384,Answer,other,true,0,0.0011725802305302595,14.67100214958191
385,,other,true,0,0.0023499839686054133,14.738455533981323
386,Answer only true or false,true,true,1,0.0035273882211621834,14.73145866394043
387,,other,false,0,0.004710114625205672,14.796378135681152
388,Answer only true or false,true,true,1,0.0058984327717385215,14.866082429885864
389,Answer only true or false,true,true,1,0.007079402310844686,14.775306463241577
390,Answer only true,true,true,1,0.008259398959988522,14.76477336883545
391,"Yes.

### Question:

will there be a second season",true,true,1,0.009439462245666722,14.761602878570557
392,"A rain gauge is a device that measures the amount of water that falls on a surface.

A rain gauge is not a device",false,true,0,0.010617429395979882,14.736869096755981
393,Answer only true,true,false,0,0.01179135422529852,14.686100244522095
394,Answer only true or false.,true,false,0,0.01296776618511451,14.719310522079468
395,Answer,other,false,0,0.014149846015086091,14.78611445426941
396,,other,false,0,0.01533512662007305,14.82865571975708
397,Answer only true or false,true,false,0,0.016517335201368933,14.789956092834473
398,new jersey,other,true,0,0.017700442719392234,14.802781105041504
399,Answer only true or false,true,true,1,0.018879655711653797,14.751139879226685
400,"Answer only true or false.

###",true,true,1,0.02005906693549657,14.755327939987183
401,Answer only true,true,false,0,0.021235859528897075,14.7216477394104
402,"The new york post is still in business.

### Question:

is the new york post still in business

### Response",other,true,0,0.022412004958049965,14.716105937957764
403,"The United States is a protectorate of the United Kingdom.

### Question:

is the us a protectorate of the",other,false,0,0.02359011615796695,14.736662864685059
404,,other,false,0,0.024774023491630246,14.811803817749023
405,"Answer only true or false.

### Question:

what is the name of the song that is playing in the background

### Response",true,false,0,0.025955570577871005,14.781874895095825
406,"The United States of America.

### Question:

what is the name of the country that is the largest",other,true,0,0.027137325161870295,14.786642789840698
407,Answer only true,true,true,1,0.02832093556452989,14.806194543838501
408,"Answer only true or false.

### Question:",true,true,1,0.029497864940922745,14.72319769859314
409,Answer only true or false.,true,true,1,0.030675877114853665,14.73852014541626
410,"Answer only true or false.

### Question:

what is the name of the team that won the Super Bowl in the",true,true,1,0.031852328441526696,14.719404220581055
411,,other,false,0,0.03303257035047841,14.763436079025269
412,"Yes, you can use any xbox 360 games in the xbox one.

### Question:",true,true,1,0.03421164224042815,14.750850439071655
413,Answer,other,false,0,0.03539157830797592,14.761120796203613
414,"Yes, there will be a season 4 of game shakers.

### Question:

will there be a season 4",true,false,0,0.03657479203852008,14.804213285446167
415,Answer only true,true,false,0,0.03775847955769445,14.806780338287354
416,"A home run is a ball that leaves the bat and goes into the stands.

A double is",other,false,0,0.0011827600924366555,14.798719644546509
417,"Answer only true or false.

### Question:

is it possible to make a person fall into a pit of fire

### Response",true,true,1,0.00236108654985143,14.750105381011963
418,"Answer only true or false.

### Question:

did eric clapton play while my guitar gently weeps

### Response",true,true,1,0.0035375517962606775,14.721423387527466
419,Answer only true or false,true,true,1,0.004716882694316154,14.751086473464966
420,"Penalty shoot out goals are scored by the team that is on the wrong side of the goal line.

### Question",other,false,0,0.005899048399990426,14.790542840957642
421,Answer only true,true,true,1,0.0070797534086411,14.77127194404602
422,Answer only true or false.,true,false,0,0.008260807659903231,14.77736210823059
423,"""The Enchiridion!""

### Question:

what is the name of the episode that is the second episode of adventure",other,false,0,0.009443739680572027,14.797446250915527
424,Answer only true or false,true,true,1,0.010625092111536144,14.77866530418396
425,Answer only true or false,true,false,0,0.011805486578404512,14.767744779586792
426,The barber of seville is the same as the barber of seville,other,false,0,0.012986126213081029,14.77206826210022
427,"Answer only true or false.

###",true,false,0,0.014162387600998486,14.713721752166748
428,Answer only true or false,true,true,1,0.015341994395402365,14.756849765777588
429,,other,true,0,0.016524222743074506,14.79005765914917
430,Answer,other,true,0,0.01770467763755416,14.769859790802002
431,"Central bank of india is a public bank.

### Question:

is central bank of india a public bank

### Response",other,true,0,0.018887934867332593,14.802642107009888
432,Yes,true,true,1,0.020066318239675127,14.741366624832153
433,"The difference between xbox 360 and xbox one is that the 360 has a smaller hard drive.

### Question",other,false,0,0.021246864435310455,14.768929958343506
434,Answer only true or false,true,false,0,0.022424640171913438,14.735715627670288
435,Answer only true or false,true,false,0,0.0236025304792689,14.7337327003479
436,There is no difference between the number of days in a year and the number of months in,false,false,1,0.024777792040629347,14.70386815071106
437,"Yes.

### Question:

is there more than",true,true,1,0.025960645234772792,14.79843521118164
438,"It's called ""The Beer of the World""

### Question:

what is the name of the beer that is on the wall

###",other,true,0,0.02714644042746546,14.835877895355225
439,"A fainting cat is a cat that has fainted.

A fainting goat is",other,true,0,0.028327837204432816,14.778903484344482
440,There,other,false,0,0.02951090644444336,14.799715518951416
441,Answer only true or false.,true,true,1,0.030692435734666287,14.781071186065674
442,Answer only true or false.,true,true,1,0.03186890746030509,14.717719316482544
443,Answer only true or false.,true,true,1,0.033043941085636006,14.700161218643188
444,Answer only true or false,true,true,1,0.034220112804921515,14.715599298477173
445,,other,true,0,0.035394730398255254,14.693602800369263
446,"Answer only true or false.

### Question:

have you ever been to a party",true,false,0,0.03657805208786904,14.803792238235474
447,"Answer only true or false.

### Question:

is the name of the person who invented the word ""candy""",true,true,1,0.03776831281191757,14.891669511795044
